aet,def,pdsi,pet,soil,srad,tmmn,tmmx,vap,vpd,vs,date
46.01693698333067,17.8332631049742,0.3417855834206723,60.65269741709585,16.471364782366322,131.67524091162818,5.56795177451171,16.469358692194117,0.7291878586721443,0.6967336440986568,2.0943206458573935,2028-09-01
40.23569693663455,-2.4827899285827333,-0.3623233062406512,34.607034361876714,42.120225708977834,99.7291522512661,1.5483291373107861,11.206880423152759,0.6461711819697301,0.3586885981733456,2.221707767991779,2028-10-01
28.172263710495727,-1.311594840067967,-0.6835265967885085,29.87777944502498,59.58080871550242,100.77498146636734,-0.7698695240731144,8.522358260518354,0.570510535485316,0.2605460956660836,2.479616160095465,2028-11-01
34.76485524352184,0.09547169265630302,-0.5877248939242778,38.6102282605965,61.34263079692816,128.35445970751528,-0.9184556955001806,8.59430242625105,0.5479554531318871,0.29344111880300416,2.780313776900242,2028-12-01
59.09472164699734,5.090105143241658,-0.2804390002994031,65.6610263448039,50.86390009793781,171.41529513250887,1.2905116867971935,11.768630203754487,0.5846117397175068,0.479173504311428,2.9425900392841666,2029-01-01
66.08464341201297,43.458785081084564,-0.10193255378092882,108.73930961610424,30.77882496833842,213.34027613061284,5.309398089403656,16.566253052319922,0.6341606230798444,0.77614433706828,2.9526998232139094,2029-02-01
36.88998595562503,117.45150246774735,0.07017833039642947,152.8120620097964,16.690240829136453,258.38540801407436,9.440554953171377,22.024331062617406,0.6933443710615852,1.2712894535713188,3.0456757730814616,2029-03-01
10.236542213729177,181.59418322586254,0.39585512498124903,189.7235214008394,12.383344192386025,299.334434619812,12.698196751680172,26.340341164160577,0.8383137358946063,1.717219292936175,3.3681850825783815,2029-04-01
2.4304884082382063,207.37691707814528,0.5800792134770496,206.40909141133082,10.514086905641703,310.6980310455013,14.65350403511526,28.96145434029721,1.0046421777887242,1.9461381392064796,3.4957640007822604,2029-05-01
1.8757424216779783,191.64889250716232,0.5035974706167755,189.54976878021847,9.127133296972612,287.5178621072492,14.896543648797762,29.170390877700267,1.0800082385728544,1.9196956186943763,3.267588783479001,2029-06-01
5.053053377517095,143.17430917485532,0.28404525716298434,147.6338724685341,7.36626144238403,239.20232499230855,13.044568555903583,26.77829650707198,0.9866534900601983,1.654656840986043,2.779307565139743,2029-07-01
26.421568690203742,72.03473977794769,-0.008720814851994678,97.79992981997619,6.889565466108155,180.43184441817803,9.425125913652787,21.936280823136595,0.8333492296912653,1.1655781161898682,2.2758455791721484,2029-08-01
46.75448186206752,9.764792686534282,-0.2994585183239529,54.9488061551559,19.647746135303752,126.26945498236877,4.95711089885246,15.466535305696027,0.723315931846688,0.6117450677053311,2.091546170016744,2029-09-01
36.025732954052394,-2.584320075696369,-0.6651819176715493,32.78121833035282,47.656125599647474,98.40606955267586,0.9948217335211308,10.432460973405414,0.6383370318454002,0.3227107457365807,2.2766259847664774,2029-10-01
27.316162360166476,-0.5117923517791605,-0.9762456765964521,30.58697832640462,61.9435030665491,104.59884901857114,-0.794428864601946,8.190467563002313,0.5708869298225118,0.24745809304929947,2.5529614125753994,2029-11-01
39.46357507328637,0.5610730866939477,-1.030604104675689,43.472468153567036,60.96879268051237,137.19391415412923,-0.3950318717951077,9.065702883526596,0.5620992322395525,0.321233916403486,2.835633591159227,2029-12-01
64.426473605873,8.031263342479367,-0.9079236297512467,74.00041633227671,47.9893133056381,181.62571129100965,2.2903827486059405,12.72732168658228,0.610055442222136,0.5279388050302398,2.9603904541800463,2030-01-01
